Dt,Adj Close,Close,Div,Factor,High,Low,Open,Volume
2017-11-29,176.85,176.85,0.0,1.0,184.73,175.31,183.87,4320800.0
2017-11-30,181.47,181.47,0.0,1.0,181.67,176.55,178.14,3976300.0
2017-12-01,179.52,179.52,0.0,1.0,182.0,177.13,179.51,3016200.0
2017-12-04,168.44,168.44,0.0,1.0,180.6371,168.43,180.34,5931400.0
2017-12-05,167.54,167.54,0.0,1.0,171.78,165.68,167.69,4698700.0
2017-12-06,173.52,173.52,0.0,1.0,173.96,165.7619,166.79,3773000.0
2017-12-07,174.61,174.61,0.0,1.0,175.9,172.13,173.46,2442000.0
2017-12-08,173.57,173.57,0.0,1.0,177.2119,173.17,177.08,2101800.0
2017-12-11,174.31,174.31,0.0,1.0,174.9913,173.2,173.77,2776700.0
2017-12-12,172.54,172.54,0.0,1.0,174.13,170.43,172.69,3924200.0
2017-12-13,176.83,176.83,0.0,1.0,177.42,173.29,173.5,4591700.0
2017-12-14,175.0,175.0,0.0,1.0,178.72,174.98,178.2695,4720900.0
2017-12-15,177.51,177.51,0.0,1.0,179.98,174.3,179.36,9191700.0
2017-12-18,176.74,176.74,0.0,1.0,179.15,175.31,178.42,3435400.0
2017-12-19,174.97,174.97,0.0,1.0,176.76,174.23,176.01,2509500.0
2017-12-20,174.25,174.25,0.0,1.0,176.0,172.92,176.0,2677300.0
2017-12-21,174.56,174.56,0.0,1.0,175.32,174.0,174.05,2164100.0
2017-12-22,175.0,175.0,0.0,1.0,175.1,173.75,173.99,1702600.0
2017-12-26,174.44,174.44,0.0,1.0,175.0,173.03,174.3615,918400.0
2017-12-27,175.36,175.36,0.0,1.0,175.44,173.97,174.65,1527800.0
2017-12-28,175.55,175.55,0.0,1.0,176.0,174.85,175.92,1043700.0
2017-12-29,175.24,175.24,0.0,1.0,176.97,175.1,175.19,1810300.0
2018-01-02,177.7,177.7,0.0,1.0,177.8,175.26,175.85,2432800.0
2018-01-03,181.04,181.04,0.0,1.0,181.8759,177.7,178.0,2561200.0
2018-01-04,183.22,183.22,0.0,1.0,184.06,181.64,181.93,2211400.0
2018-01-05,185.34,185.34,0.0,1.0,185.9,183.54,185.0,2376500.0
2018-01-08,185.04,185.04,0.0,1.0,185.599,183.83,184.95,2088000.0
2018-01-09,186.7,186.7,0.0,1.0,186.97,183.931,185.57,1804300.0
2018-01-10,187.11,187.11,0.0,1.0,187.27,185.073,185.21,1664300.0
2018-01-11,188.92,188.92,0.0,1.0,188.94,186.185,187.29,1600100.0
2018-01-12,195.05,195.05,0.0,1.0,195.5,188.99,189.09,4246000.0
2018-01-16,192.46,192.46,0.0,1.0,198.21,191.71,195.92,4595600.0
2018-01-17,196.49,196.49,0.0,1.0,197.12,192.77,194.015,2969500.0
2018-01-18,196.2,196.2,0.0,1.0,196.586,194.06,196.21,2539400.0
2018-01-19,195.73,195.73,0.0,1.0,196.63,194.65,196.24,2343000.0
2018-01-22,197.84,197.84,0.0,1.0,198.0,194.424,195.7,1701300.0
2018-01-23,200.09,200.09,0.0,1.0,204.45,199.44,202.29,3981000.0
2018-01-24,197.78,197.78,0.0,1.0,202.3,196.52,201.82,3250500.0
2018-01-25,197.51,197.51,0.0,1.0,199.244,196.07,198.08,2574200.0
2018-01-26,201.3,201.3,0.0,1.0,201.55,198.25,198.5,2338100.0
2018-01-29,198.23,198.23,0.0,1.0,200.86,197.87,200.11,1939000.0
2018-01-30,196.9,196.9,0.0,1.0,197.73,194.89,197.25,3343300.0
2018-01-31,199.76,199.76,0.0,1.0,200.96,196.75,197.1302,2747600.0
2018-02-01,199.38,199.38,0.0,1.0,201.75,198.084,199.12,2366100.0
2018-02-02,195.64,195.64,0.0,1.0,199.4,195.44,197.33,2813800.0
2018-02-05,190.27,190.27,0.0,1.0,198.46,188.0,194.06,3801300.0
2018-02-06,194.47,194.47,0.0,1.0,194.82,182.1,186.59,4480000.0
2018-02-07,192.34,192.34,0.0,1.0,196.24,192.02,193.87,2988000.0
2018-02-08,185.16,185.16,0.0,1.0,192.97,185.02,192.84,3978700.0
2018-02-09,187.99,187.99,0.0,1.0,189.71,179.34,187.33,3818800.0
2018-02-12,192.15,192.15,0.0,1.0,192.99,188.56,188.9905,2824700.0
2018-02-13,193.48,193.48,0.0,1.0,194.31,190.3764,190.85,1961300.0
2018-02-14,197.13,197.13,0.0,1.0,197.5,191.95,192.48,2542400.0
2018-02-15,202.97,202.97,0.0,1.0,203.28,197.13,198.97,2233300.0
2018-02-16,201.56,201.56,0.0,1.0,203.9,200.74,202.52,2172600.0
2018-02-20,202.98,202.98,0.0,1.0,205.115,199.18,200.46,2722700.0
2018-02-21,202.09,202.09,0.0,1.0,206.83,202.02,204.45,2043500.0
2018-02-22,202.61,202.61,0.0,1.0,204.22,201.68,203.07,1541500.0
2018-02-23,209.74,209.74,0.0,1.0,209.78,203.31,204.22,2349300.0
2018-02-26,212.15,212.15,0.0,1.0,212.35,209.261,211.29,2418700.0
2018-02-27,208.82,208.82,0.0,1.0,212.76,208.25,211.99,2330800.0
2018-02-28,209.13,209.13,0.0,1.0,213.44,209.1,210.69,2356900.0
2018-03-01,206.03,206.03,0.0,1.0,210.683,204.45,210.32,2632200.0
2018-03-02,209.79,209.79,0.0,1.0,210.21,201.76,203.96,2624700.0
2018-03-05,211.16,211.16,0.0,1.0,212.0,206.92,208.75,2111800.0
2018-03-06,212.01,212.01,0.0,1.0,212.74,209.88,212.44,2169000.0
2018-03-07,216.86,216.86,0.0,1.0,217.44,211.003,211.3286,2795100.0
2018-03-08,216.4,216.4,0.0,1.0,219.71,214.86,218.03,2284400.0
2018-03-09,221.11,221.11,0.0,1.0,221.27,217.19,218.0,2642300.0
2018-03-12,220.94,220.94,0.0,1.0,223.11,220.34,222.97,3216900.0
2018-03-13,219.76,219.76,0.0,1.0,224.9,218.43,223.0,4732000.0
2018-03-14,218.44,218.44,0.0,1.0,221.46,217.6,220.75,3357600.0
2018-03-15,218.87,218.87,0.0,1.0,221.47,218.0624,220.0,4457000.0
2018-03-16,225.55,225.55,0.0,1.0,228.88,224.0,227.18,8783000.0
2018-03-19,222.18,222.18,0.0,1.0,226.59,218.68,224.48,4029300.0
2018-03-20,229.75,229.75,0.0,1.0,231.34,223.0,223.19,5019300.0
2018-03-21,226.85,226.85,0.0,1.0,229.25,225.61,228.76,3971800.0
