Dt,Adj Close,Close,Div,Factor,High,Low,Open,Volume
2017-09-22,49.8116,53.23,0.0,1.0,53.89,53.23,53.82,11241900.0
2017-09-25,50.2701,53.72,0.0,1.0,53.775,53.2204,53.31,11723300.0
2017-09-26,50.1765,53.62,0.0,1.0,53.807,53.52,53.7,10011100.0
2017-09-27,49.5028,52.9,0.0,1.0,53.46,52.64,53.25,12350800.0
2017-09-28,49.6806,53.09,0.0,1.0,53.225,52.57,52.71,14182500.0
2017-09-29,49.6432,53.05,0.0,1.0,53.265,52.86,53.11,12127100.0
2017-10-02,49.7274,53.14,0.0,1.0,53.385,52.96,53.02,16614300.0
2017-10-03,49.587,52.99,0.0,1.0,53.18,52.66,53.17,9557500.0
2017-10-04,50.083,53.52,0.0,1.0,53.54,52.86,53.02,12140500.0
2017-10-05,50.0362,53.47,0.0,1.0,53.575,53.23,53.5,12639200.0
2017-10-06,49.9987,53.43,0.0,1.0,53.45,53.02,53.22,10418200.0
2017-10-09,50.0643,53.5,0.0,1.0,53.63,53.43,53.53,7340700.0
2017-10-10,50.5509,54.02,0.0,1.0,54.03,53.46,53.63,8326800.0
2017-10-11,50.7661,54.25,0.0,1.0,54.515,53.95,53.96,15469100.0
2017-10-12,51.0281,54.53,0.0,1.0,54.67,54.22,54.31,13668200.0
2017-10-13,50.6725,54.15,0.0,1.0,54.77,53.99,54.68,12712700.0
2017-10-16,50.5602,54.03,0.0,1.0,54.25,53.59,54.13,11246400.0
2017-10-17,50.8597,54.35,0.0,1.0,54.4611,53.845,54.0,9599600.0
2017-10-18,50.7661,54.25,0.0,1.0,54.3534,54.04,54.12,8691000.0
2017-10-19,51.2995,54.82,0.0,1.0,54.82,54.29,54.35,10285900.0
2017-10-20,51.3369,54.86,0.0,1.0,54.97,54.58,54.6,11231400.0
2017-10-23,51.365,54.89,0.0,1.0,55.0,54.6588,54.85,10611000.0
2017-10-24,51.4118,54.94,0.0,1.0,55.0,54.665,54.8,11335700.0
2017-10-25,51.1872,54.7,0.0,1.0,54.81,54.05,54.71,18331300.0
2017-10-26,51.1965,54.71,0.0,1.0,55.245,54.69,54.96,17329600.0
2017-10-27,51.5147,55.05,0.0,1.0,55.18,54.55,54.65,10366100.0
2017-10-30,51.5241,55.06,0.0,1.0,55.17,54.88,55.03,10057400.0
2017-10-31,51.5802,55.12,0.0,1.0,55.23,54.88,55.02,9532000.0
2017-11-01,51.2901,54.81,0.0,1.0,55.21,54.715,55.21,10879200.0
2017-11-02,51.4773,55.01,0.0,1.0,55.2392,54.67,54.81,14726900.0
2017-11-03,51.6644,55.21,0.0,1.0,55.48,54.82,54.94,11632200.0
2017-11-06,51.4679,55.0,0.0,1.0,55.31,54.97,55.28,11996500.0
2017-11-07,52.0855,55.66,0.0,1.0,55.74,54.8872,55.09,11324500.0
2017-11-08,52.123,55.7,0.0,1.0,55.845,55.31,55.6302,9584900.0
2017-11-09,52.1885,55.77,0.0,1.0,55.87,55.41,55.54,10762600.0
2017-11-10,51.9452,55.51,0.0,1.0,55.635,55.32,55.47,11036500.0
2017-11-13,52.5628,56.17,0.0,1.0,56.22,55.57,55.57,9822800.0
2017-11-14,53.2178,56.87,0.0,1.0,56.91,55.99,56.0143,12373800.0
2017-11-15,52.7593,56.38,0.0,1.0,57.23,56.32,57.09,12065200.0
2017-11-16,52.5909,56.2,0.0,1.0,56.369,56.03,56.24,11441100.0
2017-11-17,52.2259,55.81,0.0,1.0,56.22,55.76,56.08,16650400.0
2017-11-20,52.0668,55.64,0.0,1.0,55.906,55.55,55.84,9291900.0
2017-11-21,52.2072,55.79,0.0,1.0,55.945,55.64,55.8,7756000.0
2017-11-22,52.2072,55.79,0.0,1.0,55.895,55.575,55.75,5578900.0
2017-11-24,52.2914,55.88,0.0,1.0,56.1,55.79,55.82,5002200.0
2017-11-27,52.516,56.12,0.0,1.0,56.215,55.81,55.95,7196800.0
2017-11-28,52.7593,56.38,0.0,1.0,56.49,56.14,56.26,9185500.0
2017-11-29,52.7874,56.41,0.0,1.0,56.65,55.99,56.19,15569400.0
2017-11-30,52.9652,56.6,0.0,1.0,56.72,56.365,56.48,15891500.0
2017-12-01,52.7874,56.41,0.0,1.0,56.9,56.1,56.79,24075900.0
2017-12-04,52.4879,56.09,0.0,1.0,56.6646,55.995,56.44,13055800.0
2017-12-05,51.8235,55.38,0.0,1.0,56.18,55.11,56.18,19876000.0
2017-12-06,52.02,55.59,0.0,1.0,55.695,55.29,55.47,9444800.0
2017-12-07,52.1136,55.69,0.0,1.0,55.7,55.25,55.49,11475200.0
2017-12-08,52.2821,55.87,0.0,1.0,55.875,55.4,55.62,9975300.0
2017-12-11,52.6002,56.21,0.0,1.0,56.24,55.66,55.82,15435400.0
2017-12-12,51.7019,55.25,0.0,1.0,56.07,55.22,56.0,21550500.0
2017-12-13,51.8422,55.4,0.0,1.0,55.71,55.24,55.4,17385100.0
2017-12-14,51.7767,55.33,0.0,1.0,55.58,54.9,55.3482,13143600.0
2017-12-15,51.9666,55.02,0.511,1.0,55.22,54.8443,55.0,13637600.0
2017-12-18,51.3904,54.41,0.0,1.0,55.225,54.33,55.07,19403500.0
2017-12-19,50.4554,53.42,0.0,1.0,54.48,53.39,54.41,14887500.0
2017-12-20,50.0587,53.0,0.0,1.0,53.57,52.97,53.3829,15756000.0
2017-12-21,49.4636,52.37,0.0,1.0,52.64,52.16,52.63,19934900.0
2017-12-22,49.5392,52.45,0.0,1.0,52.65,52.4,52.43,11471700.0
2017-12-26,49.2464,52.14,0.0,1.0,52.67,52.1326,52.51,8243700.0
2017-12-27,49.4542,52.36,0.0,1.0,52.46,52.22,52.33,10616400.0
2017-12-28,49.7281,52.65,0.0,1.0,52.67,52.3741,52.46,4910800.0
2017-12-29,49.7564,52.68,0.0,1.0,52.91,52.57,52.81,7030100.0
2018-01-02,49.2936,52.19,0.0,1.0,52.74,52.03,52.67,12270000.0
2018-01-03,48.9064,51.78,0.0,1.0,52.38,51.6,52.0,20807900.0
2018-01-04,48.5002,51.35,0.0,1.0,51.96,51.25,51.62,14971800.0
2018-01-05,48.4814,51.33,0.0,1.0,51.61,51.07,51.53,23416300.0
2018-01-08,48.9347,51.81,0.0,1.0,51.85,51.315,51.42,14300500.0
2018-01-09,48.453,51.3,0.0,1.0,51.82,51.22,51.8,15438700.0
2018-01-10,47.9241,50.74,0.0,1.0,51.0798,50.63,51.0,15562000.0
2018-01-11,47.7446,50.55,0.0,1.0,50.92,50.38,50.685,16545500.0
2018-01-12,47.4707,50.26,0.0,1.0,50.6664,50.11,50.4,18635300.0
2018-01-16,47.3668,50.15,0.0,1.0,50.6,49.86,50.46,27292800.0
2018-01-17,47.6596,50.46,0.0,1.0,50.6,50.16,50.23,23451600.0
2018-01-18,47.3574,50.14,0.0,1.0,50.47,49.88,50.46,21329700.0
2018-01-19,47.2157,49.99,0.0,1.0,50.4488,49.93,50.34,18631900.0
2018-01-22,47.2818,50.06,0.0,1.0,50.55,49.98,50.2303,20536500.0
2018-01-23,47.7352,50.54,0.0,1.0,50.895,50.1,50.25,26673900.0
2018-01-24,47.4424,50.23,0.0,1.0,50.5,50.15,50.46,19531400.0
2018-01-25,48.1791,51.01,0.0,1.0,51.05,50.2214,50.25,26285000.0
2018-01-26,48.2075,51.04,0.0,1.0,51.3,50.53,51.15,23950000.0
2018-01-29,47.5935,50.39,0.0,1.0,50.8946,50.325,50.8,18060900.0
2018-01-30,47.6785,50.48,0.0,1.0,50.69,50.33,50.35,13089100.0
2018-01-31,48.2075,51.04,0.0,1.0,51.09,50.2611,50.54,27411400.0
2018-02-01,47.4518,50.24,0.0,1.0,51.18,50.085,50.98,28519600.0
2018-02-02,47.1118,49.88,0.0,1.0,50.36,49.815,49.99,21806400.0
2018-02-05,46.3373,49.06,0.0,1.0,50.325,48.97,49.8,33472300.0
2018-02-06,45.6479,48.33,0.0,1.0,48.74,47.37,48.48,41671600.0
2018-02-07,45.4306,48.1,0.0,1.0,48.87,48.08,48.3,27880200.0
2018-02-08,44.9206,47.56,0.0,1.0,48.61,47.51,47.96,26041900.0
2018-02-09,45.8651,48.56,0.0,1.0,48.925,47.55,47.69,36422500.0
2018-02-12,46.2146,48.93,0.0,1.0,49.2,48.22,48.66,26504400.0
2018-02-13,46.4223,49.15,0.0,1.0,49.335,48.4,48.91,25067200.0
2018-02-14,45.9029,48.6,0.0,1.0,49.055,48.46,48.73,20341100.0
2018-02-15,46.9229,49.68,0.0,1.0,49.7,48.65,48.72,16504100.0
2018-02-16,47.3385,50.12,0.0,1.0,50.24,49.52,49.71,20066500.0
2018-02-20,46.7246,49.47,0.0,1.0,50.13,49.2316,49.95,16773300.0
2018-02-21,46.1107,48.82,0.0,1.0,49.83,48.81,49.5,22461400.0
2018-02-22,46.3468,49.07,0.0,1.0,49.44,48.8,48.98,20128900.0
2018-02-23,47.5557,50.35,0.0,1.0,50.41,49.15,49.21,20642400.0
2018-02-26,47.4141,50.2,0.0,1.0,50.64,50.1,50.55,13604900.0
2018-02-27,46.6585,49.4,0.0,1.0,50.54,49.38,50.24,18201200.0
2018-02-28,46.3373,49.06,0.0,1.0,49.71,49.06,49.58,11946100.0
2018-03-01,46.3468,49.07,0.0,1.0,49.86,48.8418,49.16,21591300.0
2018-03-02,46.224,48.94,0.0,1.0,49.533,48.53,49.04,16857100.0
2018-03-05,47.1685,49.94,0.0,1.0,50.05,48.72,48.82,15500400.0
2018-03-06,46.5357,49.27,0.0,1.0,49.9923,49.16,49.88,20708000.0
2018-03-07,46.1862,48.9,0.0,1.0,49.33,48.71,49.1225,16678800.0
2018-03-08,46.5262,49.26,0.0,1.0,49.37,48.93,49.01,12258800.0
2018-03-09,46.6585,49.4,0.0,1.0,49.41,49.02,49.16,13098500.0
2018-03-12,46.8568,49.61,0.0,1.0,49.674,49.355,49.4232,16231800.0
2018-03-13,46.9607,49.72,0.0,1.0,50.02,49.34,49.79,18872500.0
2018-03-14,47.4424,50.23,0.0,1.0,50.4,49.84,49.87,19132300.0
2018-03-15,47.4141,50.2,0.0,1.0,50.66,49.9,50.2,21067800.0
2018-03-16,47.83,50.25,0.387,1.0,50.375,49.78,49.81,19756300.0
2018-03-19,47.5349,49.94,0.0,1.0,50.39,49.645,50.22,21689600.0
2018-03-20,47.316,49.71,0.0,1.0,50.161,49.59,49.95,14968200.0
2018-03-21,47.1542,49.54,0.0,1.0,50.22,49.37,49.75,19235900.0
2018-03-22,47.3636,49.76,0.0,1.0,50.56,49.45,49.59,25332400.0
2018-03-23,46.6973,49.06,0.0,1.0,50.21,48.96,49.76,17334300.0
2018-03-26,47.1828,49.57,0.0,1.0,49.64,49.12,49.22,13759600.0
2018-03-27,47.8586,50.28,0.0,1.0,50.8,49.48,49.64,21456000.0
2018-03-28,47.8395,50.26,0.0,1.0,50.54,49.93,50.34,23173100.0
2018-03-29,48.0965,50.53,0.0,1.0,50.77,50.32,50.41,15464500.0
2018-04-02,47.7253,50.14,0.0,1.0,50.86,49.78,50.6191,17792600.0
2018-04-03,47.8871,50.31,0.0,1.0,50.545,49.92,50.05,13798800.0
2018-04-04,47.9918,50.42,0.0,1.0,50.5513,49.89,50.3,16357300.0
2018-04-05,48.3726,50.82,0.0,1.0,50.97,49.85,50.41,14286300.0
2018-04-06,47.9918,50.42,0.0,1.0,51.0,50.31,50.89,14312000.0
2018-04-09,48.087,50.52,0.0,1.0,50.87,50.29,50.4597,11756100.0
2018-04-10,47.7158,50.13,0.0,1.0,50.59,50.02,50.53,14091200.0
2018-04-11,47.6492,50.06,0.0,1.0,50.29,49.89,50.11,8024100.0
2018-04-12,47.021,49.4,0.0,1.0,50.2,49.3,50.07,12078800.0
2018-04-13,47.3922,49.79,0.0,1.0,50.005,49.4903,49.49,10437300.0
2018-04-16,48.0394,50.47,0.0,1.0,50.495,49.87,49.9,15397600.0
2018-04-17,48.5249,50.98,0.0,1.0,51.16,50.38,50.59,13194500.0
2018-04-18,48.344,50.79,0.0,1.0,51.49,50.78,51.04,14120000.0
2018-04-19,48.3155,50.76,0.0,1.0,50.875,50.351,50.61,15167700.0
2018-04-20,47.8776,50.3,0.0,1.0,50.82,50.14,50.7,14080000.0
2018-04-23,47.9062,50.33,0.0,1.0,50.62,50.14,50.37,11937000.0
2018-04-24,48.2298,50.67,0.0,1.0,50.975,50.285,50.37,16904400.0
2018-04-25,48.2393,50.68,0.0,1.0,50.86,50.3,50.49,13407500.0
