Dt,Adj Close,Close,Div,Factor,High,Low,Open,Volume
2017-06-08,122.9845,124.76,0.0,1.0,125.4,124.059,125.0,3332400.0
2017-06-09,121.289,123.04,0.0,1.0,124.94,121.71,124.92,3556700.0
2017-06-12,119.0414,120.76,0.0,1.0,122.09,120.2,121.98,6574200.0
2017-06-13,120.5792,122.32,0.0,1.0,122.71,121.09,121.24,3938200.0
2017-06-14,120.7567,122.5,0.0,1.0,123.16,121.76,122.85,2940000.0
2017-06-15,119.692,121.42,0.0,1.0,121.63,119.89,121.07,3492600.0
2017-06-16,120.2244,121.96,0.0,1.0,122.2,120.72,121.49,3804900.0
2017-06-19,121.3383,123.09,0.0,1.0,123.12,122.263,122.63,2547100.0
2017-06-20,121.1806,122.93,0.0,1.0,123.77,122.67,122.89,3015300.0
2017-06-21,121.3481,123.1,0.0,1.0,123.54,122.44,123.54,2384100.0
2017-06-22,121.5453,123.3,0.0,1.0,123.522,122.29,122.87,2160600.0
2017-06-23,122.2452,124.01,0.0,1.0,125.0,123.12,123.68,3381500.0
2017-06-26,121.7622,123.52,0.0,1.0,124.58,123.19,124.17,2376700.0
2017-06-27,120.9933,122.74,0.0,1.0,123.51,122.74,123.49,2516400.0
2017-06-28,123.0338,124.81,0.0,1.0,124.87,122.57,123.19,2574900.0
2017-06-29,119.7808,121.51,0.0,1.0,124.68,121.2,124.61,4147400.0
2017-06-30,119.7216,121.45,0.0,1.0,122.42,121.21,121.78,3574000.0
2017-07-03,119.0612,120.78,0.0,1.0,122.31,120.72,122.25,2314200.0
2017-07-05,120.4635,121.98,0.22,1.0,122.16,121.123,121.14,3856500.0
2017-07-06,119.2982,120.8,0.0,1.0,121.6742,120.65,121.34,2702600.0
2017-07-07,120.6808,122.2,0.0,1.0,122.72,121.07,121.39,2119000.0
2017-07-10,121.2042,122.73,0.0,1.0,123.19,121.82,122.16,2886900.0
2017-07-11,122.6855,124.23,0.0,1.0,124.71,122.5037,122.81,3885700.0
2017-07-12,123.7225,125.28,0.0,1.0,125.75,124.6,125.0,2770400.0
2017-07-13,123.9101,125.47,0.0,1.0,126.4,125.37,125.62,3330900.0
2017-07-14,125.431,127.01,0.0,1.0,127.53,125.56,125.56,2690800.0
2017-07-17,125.8458,127.43,0.0,1.0,127.5741,126.54,127.26,2291700.0
2017-07-18,126.142,127.73,0.0,1.0,128.16,127.0,127.11,3732800.0
2017-07-19,126.4482,128.04,0.0,1.0,128.27,127.555,127.726,2550400.0
2017-07-20,126.8728,128.47,0.0,1.0,128.84,127.935,128.4,2350300.0
2017-07-21,127.6629,129.27,0.0,1.0,130.2,128.32,128.53,4375500.0
2017-07-24,127.9097,129.52,0.0,1.0,129.9,128.6,129.39,3065400.0
2017-07-25,128.3641,129.98,0.0,1.0,130.18,129.22,130.0,2476000.0
2017-07-26,129.3615,130.99,0.0,1.0,131.18,129.76,129.92,3547800.0
2017-07-27,127.3271,128.93,0.0,1.0,132.199,126.55,132.0,4914500.0
2017-07-28,126.3198,127.91,0.0,1.0,129.99,127.31,128.96,5257900.0
2017-07-31,126.2112,127.8,0.0,1.0,128.45,127.3954,128.0,3347500.0
2017-08-01,127.8802,129.49,0.0,1.0,129.98,128.5,128.66,4010500.0
2017-08-02,128.9862,130.61,0.0,1.0,130.61,129.18,129.74,3578600.0
2017-08-03,128.2752,129.89,0.0,1.0,130.57,129.24,130.4,2568100.0
2017-08-04,128.2061,129.82,0.0,1.0,130.25,129.44,130.22,2208100.0
2017-08-07,128.7591,130.38,0.0,1.0,130.495,129.55,129.99,1585600.0
2017-08-08,128.2258,129.84,0.0,1.0,130.31,129.3,130.13,2062800.0
2017-08-09,128.1073,129.72,0.0,1.0,130.03,128.77,129.09,1789900.0
2017-08-10,126.0828,127.67,0.0,1.0,129.41,127.59,129.17,2590400.0
2017-08-11,126.9518,128.55,0.0,1.0,129.42,127.861,128.16,2484300.0
2017-08-14,129.4603,131.09,0.0,1.0,131.29,129.0,129.23,2793300.0
2017-08-15,129.9442,131.58,0.0,1.0,131.99,130.95,131.42,2155600.0
2017-08-16,130.7243,132.37,0.0,1.0,132.63,131.813,132.17,2000700.0
2017-08-17,129.2529,130.88,0.0,1.0,132.5,130.82,132.16,2673000.0
2017-08-18,129.5096,131.14,0.0,1.0,131.97,130.36,130.56,3167300.0
2017-08-21,130.2997,131.94,0.0,1.0,132.09,131.13,131.35,1807600.0
2017-08-22,132.1366,133.8,0.0,1.0,134.24,132.28,132.51,2180100.0
2017-08-23,131.4156,133.07,0.0,1.0,133.48,132.67,133.18,2006400.0
2017-08-24,131.307,132.96,0.0,1.0,133.46,131.98,133.23,2046600.0
2017-08-25,131.0996,132.75,0.0,1.0,133.6,132.56,133.3,2215500.0
2017-08-28,132.1859,133.85,0.0,1.0,134.0095,132.71,133.15,2154700.0
2017-08-29,132.1761,133.84,0.0,1.0,134.21,132.741,133.1,2122000.0
2017-08-30,132.1366,133.8,0.0,1.0,134.24,133.48,133.9309,3224500.0
2017-08-31,131.6428,133.3,0.0,1.0,134.5,133.28,134.2,4374700.0
2017-09-01,131.5835,133.24,0.0,1.0,133.9,133.14,133.8545,2446600.0
2017-09-05,131.0107,132.66,0.0,1.0,132.93,131.68,132.84,2726500.0
2017-09-06,131.2379,132.89,0.0,1.0,133.66,132.5919,132.99,3652100.0
2017-09-07,134.8326,136.53,0.0,1.0,138.6487,135.65,136.08,7269000.0
2017-09-08,135.5141,137.22,0.0,1.0,137.74,136.06,136.22,4451300.0
2017-09-11,140.2247,141.99,0.0,1.0,141.99,139.18,139.36,5457600.0
2017-09-12,140.6494,142.42,0.0,1.0,143.52,141.81,142.66,3775000.0
2017-09-13,138.3582,140.1,0.0,1.0,142.13,139.5375,142.02,3613800.0
2017-09-14,139.7112,141.47,0.0,1.0,141.8,139.37,139.5,4179400.0
2017-09-15,139.8198,141.58,0.0,1.0,142.69,139.81,142.32,6152500.0
2017-09-18,139.6421,141.4,0.0,1.0,141.69,140.51,141.66,2843500.0
2017-09-19,140.7185,142.49,0.0,1.0,143.59,141.8695,141.93,4179000.0
2017-09-20,140.4716,142.24,0.0,1.0,143.072,141.42,142.25,2749700.0
2017-09-21,139.9581,141.72,0.0,1.0,142.18,141.19,141.69,2835300.0
2017-09-22,140.126,141.89,0.0,1.0,142.4,141.5,141.5,1860400.0
2017-09-25,136.8473,138.57,0.0,1.0,142.1,138.44,142.07,5541200.0
2017-09-26,136.6497,138.37,0.0,1.0,139.38,137.75,139.02,3162600.0
2017-09-27,137.9336,139.67,0.0,1.0,140.18,138.55,138.8,3716800.0
2017-09-28,138.457,140.2,0.0,1.0,140.21,138.84,139.44,2732000.0
2017-09-29,139.4445,141.2,0.0,1.0,141.74,140.42,140.83,2603200.0
2017-10-02,140.0569,141.82,0.0,1.0,142.93,141.47,141.9,2300700.0
2017-10-03,141.2419,143.02,0.0,1.0,143.18,141.7103,141.99,2514500.0
2017-10-04,140.3235,142.09,0.0,1.0,143.0,141.32,142.73,3245700.0
2017-10-05,142.183,143.75,0.22,1.0,143.78,142.43,142.56,2723000.0
2017-10-06,141.9555,143.52,0.0,1.0,143.78,142.77,143.5115,3067400.0
2017-10-09,142.9743,144.55,0.0,1.0,145.18,142.9,143.48,2557700.0
2017-10-10,144.0623,145.65,0.0,1.0,146.37,144.78,144.7808,2593400.0
2017-10-11,145.2492,146.85,0.0,1.0,147.12,145.6,145.6034,3341900.0
2017-10-12,145.1404,146.74,0.0,1.0,148.1547,146.44,146.83,3226200.0
2017-10-13,145.7339,147.34,0.0,1.0,148.45,147.29,147.51,2337300.0
2017-10-16,144.6261,146.22,0.0,1.0,148.04,145.16,148.04,2590100.0
2017-10-17,144.3392,145.93,0.0,1.0,146.46,145.53,146.33,3002400.0
2017-10-18,144.5964,146.19,0.0,1.0,146.77,145.6,145.83,2525900.0
2017-10-19,143.3996,144.98,0.0,1.0,146.12,144.66,145.39,4169900.0
2017-10-20,143.7952,145.38,0.0,1.0,145.73,144.57,145.63,3547300.0
2017-10-23,143.9733,145.56,0.0,1.0,146.5,145.3,146.0,2514500.0
2017-10-24,144.2106,145.8,0.0,1.0,146.49,145.35,146.1908,2918400.0
2017-10-25,144.6459,146.24,0.0,1.0,146.98,145.21,146.5,3439700.0
2017-10-26,144.9921,146.59,0.0,1.0,147.3733,146.35,147.0,2574900.0
2017-10-27,146.901,148.52,0.0,1.0,148.52,146.06,146.83,3491900.0
2017-10-30,147.3263,148.95,0.0,1.0,151.48,148.58,151.3,6555700.0
2017-10-31,147.1483,148.77,0.0,1.0,152.0,146.15,150.63,7613700.0
2017-11-01,147.267,148.89,0.0,1.0,151.49,148.78,149.95,4531700.0
2017-11-02,146.634,148.25,0.0,1.0,149.21,147.47,148.33,3883600.0
2017-11-03,147.6626,149.29,0.0,1.0,149.3627,147.71,148.41,2338700.0
2017-11-06,148.4539,150.09,0.0,1.0,150.46,148.96,149.21,3142900.0
2017-11-07,148.3352,149.97,0.0,1.0,150.4759,148.92,150.31,2683400.0
2017-11-08,148.3352,149.97,0.0,1.0,150.24,148.2,149.4731,3786800.0
2017-11-09,147.6626,149.29,0.0,1.0,149.87,147.5877,149.27,2716400.0
2017-11-10,147.9099,149.54,0.0,1.0,149.76,148.71,149.0,1795900.0
2017-11-13,148.0583,149.69,0.0,1.0,150.2,148.7577,148.76,1750500.0
2017-11-14,148.3154,149.95,0.0,1.0,150.4991,149.05,149.28,3062300.0
2017-11-15,146.7131,148.33,0.0,1.0,149.51,148.1,149.37,3058100.0
2017-11-16,148.6913,150.33,0.0,1.0,150.54,148.6,149.0,2715400.0
2017-11-17,147.3956,149.02,0.0,1.0,149.52,148.28,149.33,3186400.0
2017-11-20,147.9297,149.56,0.0,1.0,150.2774,149.226,149.36,2048700.0
2017-11-21,150.8475,152.51,0.0,1.0,152.6273,149.93,149.97,3999000.0
2017-11-22,149.6012,151.25,0.0,1.0,152.55,150.95,152.41,2658600.0
2017-11-24,151.075,152.74,0.0,1.0,153.0,151.1966,151.4,1577500.0
2017-11-27,151.3025,152.97,0.0,1.0,153.94,152.72,153.07,3260200.0
2017-11-28,152.5092,154.19,0.0,1.0,154.65,153.36,153.51,3874500.0
2017-11-29,146.7329,148.35,0.0,1.0,154.47,145.28,154.35,7217000.0
2017-11-30,148.8298,150.47,0.0,1.0,151.17,148.21,149.32,6943700.0
2017-12-01,148.0583,149.69,0.0,1.0,150.99,147.35,150.4,3933000.0
2017-12-04,141.8665,143.43,0.0,1.0,150.59,143.38,149.92,7490100.0
2017-12-05,143.5479,145.13,0.0,1.0,146.303,140.61,143.7,6807100.0
2017-12-06,145.813,147.42,0.0,1.0,148.07,144.62,145.07,3752000.0
2017-12-07,147.8208,149.45,0.0,1.0,150.41,147.51,147.51,3417900.0
2017-12-08,148.2561,149.89,0.0,1.0,150.44,149.17,150.42,2521500.0
2017-12-11,149.2353,150.88,0.0,1.0,151.25,150.1,150.22,3394800.0
2017-12-12,150.8376,152.5,0.0,1.0,153.73,150.61,150.83,3360300.0
2017-12-13,150.0365,151.69,0.0,1.0,153.44,151.66,152.5,3618700.0
2017-12-14,150.2738,151.93,0.0,1.0,153.55,151.78,151.92,3016700.0
2017-12-15,151.7278,153.4,0.0,1.0,153.6177,150.86,152.65,5067300.0
2017-12-18,151.4509,153.12,0.0,1.0,154.65,153.06,154.14,3531500.0
2017-12-19,150.0266,151.68,0.0,1.0,153.16,151.43,152.96,2712700.0
2017-12-20,149.7991,151.45,0.0,1.0,152.73,151.04,152.516,1992500.0
2017-12-21,148.8891,150.53,0.0,1.0,152.23,150.43,151.45,2789000.0
2017-12-22,149.2056,150.85,0.0,1.0,151.52,150.311,150.94,1892300.0
2017-12-26,149.6309,151.28,0.0,1.0,151.34,149.89,150.58,1200700.0
2017-12-27,149.7496,151.4,0.0,1.0,151.78,151.1,151.5644,1730200.0
2017-12-28,150.1156,151.77,0.0,1.0,152.62,151.2,151.86,1570600.0
2017-12-29,149.7101,151.36,0.0,1.0,152.9,151.36,152.21,2258800.0
2018-01-02,150.2541,151.91,0.0,1.0,153.412,151.12,152.01,3168900.0
2018-01-03,152.1432,153.82,0.0,1.0,153.98,152.16,152.29,3732400.0
2018-01-04,154.1115,155.81,0.0,1.0,157.4,154.32,154.54,3247200.0
2018-01-05,157.3063,159.04,0.0,1.0,159.04,156.19,156.2,2747700.0
2018-01-08,157.7819,159.27,0.25,1.0,160.4859,158.08,158.58,3143100.0
2018-01-09,158.0097,159.5,0.0,1.0,160.11,158.54,159.65,2573900.0
2018-01-10,158.3663,159.86,0.0,1.0,159.97,157.57,159.23,2416900.0
2018-01-11,159.4164,160.92,0.0,1.0,161.13,159.44,160.1,2804000.0
2018-01-12,160.8133,162.33,0.0,1.0,162.52,160.25,161.5,3041000.0
2018-01-16,160.7736,162.29,0.0,1.0,163.94,161.31,163.64,4673400.0
2018-01-17,162.7847,164.32,0.0,1.0,164.5,162.88,163.12,3136000.0
2018-01-18,163.9338,165.48,0.0,1.0,165.98,164.11,164.83,4150600.0
2018-01-19,165.2712,166.83,0.0,1.0,166.95,165.16,166.3,2947800.0
2018-01-22,166.7077,168.28,0.0,1.0,168.33,166.29,166.58,2275900.0
2018-01-23,165.6279,167.19,0.0,1.0,168.95,166.65,168.5,3035300.0
2018-01-24,165.4495,167.01,0.0,1.0,168.1,165.95,167.94,3912400.0
2018-01-25,167.0147,168.59,0.0,1.0,168.93,167.13,168.01,2088900.0
2018-01-26,168.7484,170.34,0.0,1.0,170.36,168.79,169.01,2191600.0
2018-01-29,166.9751,168.55,0.0,1.0,170.81,168.3078,170.12,3082800.0
2018-01-30,165.6279,167.19,0.0,1.0,168.0,166.3,167.41,4227100.0
2018-01-31,167.4209,169.0,0.0,1.0,169.67,167.02,167.51,5815300.0
2018-02-01,171.3142,172.93,0.0,1.0,176.715,171.0,172.51,6848400.0
2018-02-02,168.9565,170.55,0.0,1.0,177.11,170.42,171.9,6556500.0
2018-02-05,163.0521,164.59,0.0,1.0,171.96,164.0113,167.37,7196000.0
2018-02-06,167.6983,169.28,0.0,1.0,169.36,156.8,160.5,7259900.0
2018-02-07,167.1535,168.73,0.0,1.0,172.61,167.45,169.0,4364800.0
2018-02-08,159.1192,160.62,0.0,1.0,169.24,160.46,168.77,6557700.0
2018-02-09,163.6564,165.2,0.0,1.0,166.49,158.565,161.67,6303000.0
2018-02-12,166.6185,168.19,0.0,1.0,168.82,165.5687,166.8,5227400.0
2018-02-13,168.5305,170.12,0.0,1.0,170.77,167.01,167.33,3471000.0
2018-02-14,170.908,172.52,0.0,1.0,172.66,169.0,169.36,4203700.0
2018-02-15,173.0578,174.69,0.0,1.0,174.7,171.36,173.95,3915000.0
2018-02-16,174.0088,175.65,0.0,1.0,176.67,174.14,174.35,4213100.0
2018-02-20,173.7116,175.35,0.0,1.0,176.43,174.04,174.88,3750100.0
2018-02-21,170.7099,172.32,0.0,1.0,176.3226,172.28,175.35,5999500.0
2018-02-22,171.334,172.95,0.0,1.0,173.83,170.8283,173.34,5605800.0
2018-02-23,174.1177,175.76,0.0,1.0,175.78,172.49,173.9,3093800.0
2018-02-26,176.2081,177.87,0.0,1.0,178.14,176.06,176.5,4088100.0
2018-02-27,174.2862,175.93,0.0,1.0,179.17,175.93,177.72,3815900.0
2018-02-28,174.1177,175.76,0.0,1.0,178.97,175.75,176.29,4145700.0
2018-03-01,171.869,173.49,0.0,1.0,177.35,172.151,176.35,4658500.0
2018-03-02,173.3847,175.02,0.0,1.0,175.33,169.27,171.56,4190100.0
2018-03-05,176.8619,178.53,0.0,1.0,179.27,172.91,174.13,4826500.0
2018-03-06,175.8712,177.53,0.0,1.0,180.09,176.95,179.18,3820900.0
2018-03-07,177.5355,179.21,0.0,1.0,179.71,175.55,175.76,2766100.0
2018-03-08,177.5752,179.25,0.0,1.0,179.89,177.56,179.35,2235300.0
2018-03-09,181.5279,183.24,0.0,1.0,183.33,179.97,180.25,4168900.0
2018-03-12,180.8344,182.54,0.0,1.0,183.52,181.6895,182.83,3589000.0
2018-03-13,179.3187,181.01,0.0,1.0,183.73,180.15,183.47,3286600.0
2018-03-14,178.437,180.12,0.0,1.0,182.0,179.62,181.99,2820700.0
2018-03-15,179.2593,180.95,0.0,1.0,182.17,180.02,180.57,2258200.0
2018-03-16,180.8443,182.55,0.0,1.0,183.17,181.01,181.01,4605000.0
2018-03-19,178.8927,180.58,0.0,1.0,182.3,179.111,181.79,3770000.0
2018-03-20,180.8047,182.51,0.0,1.0,183.25,181.22,181.31,2859300.0
2018-03-21,179.0611,180.75,0.0,1.0,183.5,180.7348,182.96,3238400.0
2018-03-22,173.88,175.52,0.0,1.0,180.26,175.11,179.2,4387300.0
2018-03-23,170.2245,171.83,0.0,1.0,177.79,171.66,176.18,4324100.0
2018-03-26,175.5146,177.17,0.0,1.0,177.47,173.06,175.33,5470100.0
2018-03-27,170.908,172.52,0.0,1.0,178.5,170.97,178.36,5069100.0
2018-03-28,168.7583,170.35,0.0,1.0,172.9161,168.55,172.25,5166600.0
2018-03-29,173.5234,175.16,0.0,1.0,176.66,170.82,171.72,3719200.0
2018-04-02,169.9967,171.6,0.0,1.0,175.77,169.04,174.64,4222400.0
2018-04-03,170.8585,172.47,0.0,1.0,172.89,169.81,172.36,3612600.0
2018-04-04,172.0671,173.69,0.0,1.0,174.01,167.94,169.18,4628300.0
2018-04-05,174.1574,175.8,0.0,1.0,177.44,174.535,175.13,3434100.0
2018-04-06,168.3538,169.7,0.25,1.0,175.15,168.96,173.37,5005500.0
2018-04-09,168.9887,170.34,0.0,1.0,174.09,170.14,171.2756,3910700.0
2018-04-10,173.334,174.72,0.0,1.0,175.45,172.02,173.1464,3149900.0
2018-04-11,170.9927,172.36,0.0,1.0,175.6,172.12,173.7,2783000.0
2018-04-12,173.4134,174.8,0.0,1.0,176.48,173.16,173.33,3065600.0
2018-04-13,172.8875,174.27,0.0,1.0,176.1,172.7074,176.0,3059600.0
2018-04-16,172.4907,173.87,0.0,1.0,176.1,172.97,175.62,4668200.0
2018-04-17,176.9253,178.34,0.0,1.0,179.19,174.67,175.77,4210200.0
2018-04-18,178.0364,179.46,0.0,1.0,179.8,177.07,178.5039,3150600.0
2018-04-19,177.59,179.01,0.0,1.0,179.575,178.26,179.08,3560400.0
2018-04-20,175.6752,177.08,0.0,1.0,179.49,176.5,178.53,4233000.0
2018-04-23,174.0383,175.43,0.0,1.0,178.35,174.7,178.16,4355000.0
2018-04-24,171.8657,173.24,0.0,1.0,177.55,171.19,176.6612,5369000.0
2018-04-25,171.1018,172.47,0.0,1.0,173.87,170.65,173.37,3396200.0
2018-04-26,176.7467,178.16,0.0,1.0,179.63,174.22,174.52,4784400.0
