Date,PX_LAST,PX_VOLUME
8/27/2003,100.14,18987900
8/28/2003,100.76,27427400
8/29/2003,101.44,28721900
9/2/2003,102.8,50864300
9/3/2003,103.36,44927200
9/4/2003,103.41,28404900
9/5/2003,102.83,31656500
9/8/2003,103.68,32666300
9/9/2003,103,35084100
9/10/2003,101.96,45953600
9/11/2003,102.26,38801600
9/12/2003,102.45,42443200
9/15/2003,102.09,21321900
9/16/2003,103.58,37956300
9/17/2003,103.38,32073000
9/18/2003,104.6,30295300
9/19/2003,103.67,34385900
9/22/2003,102.55,36704300
9/23/2003,102.94,32514100
9/24/2003,101.11,41720700
9/25/2003,100.28,53188100
9/26/2003,99.95,42916300
9/29/2003,100.93,36793100
9/30/2003,99.95,70777300
10/1/2003,102.08,65806400
10/2/2003,102.45,44639600
10/3/2003,103.39,48822200
10/6/2003,103.86,20246500
10/7/2003,104.26,42636600
10/8/2003,104,30944800
10/9/2003,104.28,40100900
10/10/2003,104.57,22686200
10/13/2003,104.9,23830300
10/14/2003,105.27,38506000
10/15/2003,104.99,39893900
10/16/2003,105.41,32794000
10/17/2003,104.26,32802200
10/20/2003,105.04,27791200
10/21/2003,104.86,26768000
10/22/2003,103.54,34131200
10/23/2003,103.35,46431100
10/24/2003,103.58,51738800
10/27/2003,103.63,32511400
10/28/2003,105.04,35036600
10/29/2003,105.18,30970400
10/30/2003,105.4,39153300
10/31/2003,105.3,25765300
11/3/2003,105.99,37605797
11/4/2003,105.76,31435465
11/5/2003,105.84,33661200
11/6/2003,106.4,28414000
11/7/2003,105.61,31737600
11/10/2003,105.18,25538500
11/11/2003,105.15,26809400
11/12/2003,106.33,28064200
11/13/2003,106.36,29725100
11/14/2003,105.46,49163200
11/17/2003,104.93,44440700
11/18/2003,103.84,41169200
11/19/2003,104.72,29848600
11/20/2003,103.78,53636400
11/21/2003,104.21,30027800
11/24/2003,105.59,28975000
11/25/2003,105.99,37583300
11/26/2003,106.37,33078800
11/28/2003,106.45,10507800
12/1/2003,107.6,38711000
12/2/2003,107.33,35371400
12/3/2003,107.16,39108800
12/4/2003,107.6,36097600
12/5/2003,106.85,28847100
12/8/2003,107.57,32499200
12/9/2003,106.74,43624700
12/10/2003,106.73,36931400
12/11/2003,107.93,45476300
12/12/2003,108.14,34145300
12/15/2003,107.6,38688200
12/16/2003,108.16,32905900
12/17/2003,108.5,23206100
12/18/2003,109.72,29792100
12/19/2003,108.9,41466700
12/22/2003,109.66,27639200
12/23/2003,109.73,24756600
12/24/2003,109.62,8055800
12/26/2003,109.7,8308400
12/29/2003,111.16,22548500
12/30/2003,111.18,19584400
12/31/2003,111.28,31505600
1/2/2004,111.23,38084800
1/5/2004,112.44,27970800
1/6/2004,112.55,20506400
1/7/2004,112.93,30182100
1/8/2004,113.38,37052200
1/9/2004,112.39,54093100
1/12/2004,113.22,33568700
1/13/2004,112.56,54293200
1/14/2004,113.5,30146600
1/15/2004,113.78,38434500
1/16/2004,114.23,31926100
1/20/2004,114.2,29880600
1/21/2004,115.1,30745000
1/22/2004,114.8,29915100
1/23/2004,114.43,49968700
1/26/2004,115.87,30474700
1/27/2004,114.68,35373200
1/28/2004,113.37,52893400
1/29/2004,113.48,60120400
1/30/2004,113.48,30993800
2/2/2004,113.97,38851900
2/3/2004,113.78,25159200
2/4/2004,112.85,39630900
2/5/2004,113.18,35998100
2/6/2004,114.45,37239200
2/9/2004,114.48,24860400
2/10/2004,114.85,27933300
2/11/2004,116.07,42980700
2/12/2004,115.65,27830500
2/13/2004,115.13,44741900
2/17/2004,116.17,23990400
2/18/2004,115.66,28661000
2/19/2004,115.23,51184200
2/20/2004,114.88,46729500
2/23/2004,114.59,36366000
2/24/2004,114.39,43960800
2/25/2004,114.87,31234900
2/26/2004,114.94,29685800
2/27/2004,115.02,39275400
3/1/2004,116.16,33196200
3/2/2004,115.48,38607900
3/3/2004,115.69,31355600
3/4/2004,115.99,21075200
3/5/2004,116.38,55923200
3/8/2004,114.96,39289700
3/9/2004,114.5,39750700
3/10/2004,112.58,67812900
3/11/2004,111.12,89450400
3/12/2004,112.58,54027100
3/15/2004,111.2,57702300
3/16/2004,111.79,60111400
3/17/2004,113.04,41889900
3/18/2004,113.07,60029000
3/19/2004,111.06,48646100
3/22/2004,109.65,62761700
3/23/2004,109.46,54119400
3/24/2004,109.55,51595900
3/25/2004,111,49995700
3/26/2004,111.03,37413700
3/29/2004,112.59,44118300
3/30/2004,112.97,39062200
3/31/2004,113.1,48600600
4/1/2004,113.78,45139900
4/2/2004,114.64,50998200
4/5/2004,115.27,30280900
4/6/2004,114.9,28488600
4/7/2004,114.63,45900800
4/8/2004,114.37,46938700
4/12/2004,114.82,23101400
4/13/2004,113.21,56236000
4/14/2004,113.39,62340800
4/15/2004,112.96,61634700
4/16/2004,113.83,47059500
4/19/2004,113.83,28278000
4/20/2004,111.92,53356200
4/21/2004,112.67,50302600
4/22/2004,114.25,62145000
4/23/2004,114.36,29422500
4/26/2004,114.2,35567400
4/27/2004,114.3,43490800
4/28/2004,112.82,50181500
4/29/2004,111.83,69710300
4/30/2004,110.96,48685700
5/3/2004,112.15,33764600
5/4/2004,112.06,51197600
5/5/2004,112.78,34431000
5/6/2004,111.81,55011200
5/7/2004,109.96,60959100
5/10/2004,108.83,75362900
5/11/2004,109.75,48350300
5/12/2004,110.45,90898600
5/13/2004,109.99,57510300
5/14/2004,110.04,54133300
5/17/2004,109.1,55081500
5/18/2004,109.65,30206500
5/19/2004,109.27,55021600
5/20/2004,109.62,38127000
5/21/2004,109.81,47491000
5/24/2004,110.27,40977200
5/25/2004,111.85,51718900
5/26/2004,112.24,35982700
5/27/2004,112.87,45319500
5/28/2004,112.86,23371200
6/1/2004,112.71,41065300
6/2/2004,113.13,39782100
6/3/2004,112.09,38729500
6/4/2004,112.98,32763500
6/7/2004,114.7,31678100
6/8/2004,114.86,32854800
6/9/2004,113.79,36813200
6/10/2004,114.35,21719200
6/14/2004,113.22,34639300
6/15/2004,114.02,37446100
6/16/2004,114,26638800
6/17/2004,113.83,28475800
6/18/2004,113.63,31805900
6/21/2004,113.2,24743900
6/22/2004,113.77,37342800
6/23/2004,114.75,35765700
6/24/2004,114.39,39411200
6/25/2004,113.84,32874000
6/28/2004,113.45,41290700
6/29/2004,113.92,28428000
6/30/2004,114.53,52610400
7/1/2004,112.94,57780200
7/2/2004,112.88,34621000
7/6/2004,111.89,38711600
7/7/2004,112.22,30049300
7/8/2004,111.42,45292300
7/9/2004,111.73,27412600
7/12/2004,111.78,35691600
7/13/2004,111.86,26817800
7/14/2004,111.52,54239800
7/15/2004,110.8,38437700
7/16/2004,110.71,40873700
7/19/2004,110.24,39599000
7/20/2004,111.64,47297900
7/21/2004,109.58,56265000
7/22/2004,109.88,72667100
7/23/2004,108.96,49612000
7/26/2004,108.75,49692000
7/27/2004,109.77,51312500
7/28/2004,110.1,66079300
7/29/2004,110.57,52354600
7/30/2004,110.84,41589700
8/2/2004,111.07,38808900
8/3/2004,110.21,40994400
8/4/2004,110.2,40841700
8/5/2004,108.4,50836700
8/6/2004,106.85,74749500
8/9/2004,107,37481100
8/10/2004,108.38,56104500
8/11/2004,108.16,53027500
8/12/2004,106.98,50044300
8/13/2004,107.19,41640800
8/16/2004,108.3,45747900
8/17/2004,108.91,40792200
8/18/2004,110.03,43231900
8/19/2004,109.71,39973700
8/20/2004,110.48,44899800
8/23/2004,110.2,33853500
8/24/2004,110.35,30566400
8/25/2004,111.1,38586800
8/26/2004,111.1,26634100
8/27/2004,111.45,24905000
8/30/2004,110.53,26729800
8/31/2004,111.11,44210100
9/1/2004,111.32,52800400
9/2/2004,112.58,42837600
9/3/2004,112.12,30491700
9/7/2004,112.86,37352500
9/8/2004,112.58,33012500
9/9/2004,112.48,34335400
9/10/2004,113.06,27914900
9/13/2004,113.43,44539100
9/14/2004,113.66,28071400
9/15/2004,112.8,38461200
9/16/2004,113.14,23918800
9/17/2004,113.15,33694500
9/20/2004,112.47,37190000
9/21/2004,112.96,40943500
9/22/2004,111.55,49170000
9/23/2004,110.95,44102400
9/24/2004,111.46,35011800
9/27/2004,110.75,39681500
9/28/2004,111.28,41702700
9/29/2004,111.84,33866800
9/30/2004,111.76,43593400
10/1/2004,113.65,62844300
10/4/2004,113.84,33587900
10/5/2004,113.9,37163100
10/6/2004,114.62,42298300
10/7/2004,113.45,39410600
10/8/2004,112.51,51883500
10/11/2004,112.97,20249000
10/12/2004,112.53,41862300
10/13/2004,111.54,54435800
10/14/2004,110.64,64553200
10/15/2004,111.26,63484200
10/18/2004,111.68,43770000
10/19/2004,110.74,56063400
10/20/2004,110.52,57176500
10/21/2004,111.24,53275600
10/22/2004,109.99,48760500
10/25/2004,109.86,44057300
10/26/2004,111.54,54487300
10/27/2004,112.88,73932400
10/28/2004,113.22,54428000
10/29/2004,113.2,48824800
11/1/2004,113.51,36781400
11/2/2004,113.55,56267600
11/3/2004,114.98,77030200
11/4/2004,116.55,55467300
11/5/2004,117.28,63308700
11/8/2004,117.11,34166200
11/9/2004,116.88,44721600
11/10/2004,116.97,45270900
11/11/2004,117.86,38411000
11/12/2004,118.79,55644000
11/15/2004,118.73,35299400
11/16/2004,117.88,40138600
11/17/2004,118.58,54943600
11/18/2004,118.74,31910700
11/19/2004,117.42,54280400
11/22/2004,117.98,37574400
11/23/2004,118.16,41973400
11/24/2004,118.44,29735000
11/26/2004,118.35,15490000
11/29/2004,117.81,61762600
11/30/2004,117.89,54476300
12/1/2004,119.23,49920200
12/2/2004,119.33,60192500
12/3/2004,119.25,49078200
12/6/2004,119.21,33046700
12/7/2004,118.1,52106700
12/8/2004,118.79,43904900
12/9/2004,119.21,60959300
12/10/2004,119.33,47853700
12/13/2004,120.37,38717900
12/14/2004,120.79,41736100
12/15/2004,120.88,46759800
12/16/2004,120.24,51651500
12/17/2004,119.44,71183600
12/20/2004,119.47,47202100
12/21/2004,120.39,33202000
12/22/2004,120.68,31508800
12/23/2004,120.77,25647700
12/27/2004,120.52,29984600
12/28/2004,121.18,23429900
12/29/2004,121.36,23772600
12/30/2004,121.13,21080700
12/31/2004,120.87,28655600
1/3/2005,120.3,56002000
1/4/2005,118.83,69270700
1/5/2005,118.01,65878000
1/6/2005,118.61,48291000
1/7/2005,118.44,55857400
1/10/2005,119,56799100
1/11/2005,118.18,63360500
1/12/2005,118.57,74306400
1/13/2005,117.62,55785800
1/14/2005,118.24,42034200
1/18/2005,119.47,57454000
1/19/2005,118.22,54918200
1/20/2005,117.5,72095800
1/21/2005,116.78,63275000
1/24/2005,116.55,58562500
1/25/2005,116.88,68338500
1/26/2005,117.23,57447000
1/27/2005,117.43,56664800
1/28/2005,117.43,60817900
1/31/2005,118.16,54141700
2/1/2005,118.91,52016300
2/2/2005,119.27,52606500
2/3/2005,119.11,49150700
2/4/2005,120.23,50024600
2/7/2005,120.07,46216000
2/8/2005,120.21,39459400
2/9/2005,119.31,55387500
2/10/2005,119.74,46023700
2/11/2005,120.77,53275100
2/14/2005,120.68,32553900
2/15/2005,121.13,44440500
2/16/2005,121.21,51795800
2/17/2005,120.23,58154100
2/18/2005,120.39,49544300
2/22/2005,118.6,80857400
2/23/2005,119.45,68310700
2/24/2005,120.24,69311400
2/25/2005,121.43,61174700
2/28/2005,120.63,69427700
3/1/2005,121.23,47572000
3/2/2005,121.17,64233600
3/3/2005,121.22,62102500
3/4/2005,122.73,56175800
3/7/2005,122.79,43809100
3/8/2005,122.33,44668900
3/9/2005,120.97,73605600
3/10/2005,121.24,65304400
3/11/2005,120.39,58132700
3/14/2005,121.14,36339100
3/15/2005,120.14,62488700
3/16/2005,119.12,76727200
3/17/2005,119.36,62740500
3/18/2005,118.54,61885000
3/21/2005,118.1,61430600
3/22/2005,116.9,93334300
3/23/2005,117,71947900
3/24/2005,117.14,52020500
3/28/2005,117.31,46942700
3/29/2005,116.53,73047000
3/30/2005,118.18,62897600
3/31/2005,117.96,65049100
4/1/2005,117.43,97396700
4/4/2005,117.63,71610100
4/5/2005,118.19,50081100
4/6/2005,118.6,53311700
4/7/2005,119.24,47225600
4/8/2005,118,64295900
4/11/2005,118.09,45858000
4/12/2005,118.7,86570800
4/13/2005,117.3,66060200
4/14/2005,115.77,99643200
4/15/2005,114.15,134065900
4/18/2005,114.5,100318700
4/19/2005,115.41,68402200
4/20/2005,113.8,114839500
4/21/2005,116.01,87467500
4/22/2005,115.57,89839500
4/25/2005,116.33,52365600
4/26/2005,115.2,75364600
4/27/2005,115.65,85186600
4/28/2005,114.2,74269500
4/29/2005,115.75,104285600
5/2/2005,116.4,56060700
5/3/2005,116.6,86914900
5/4/2005,117.5,82487900
5/5/2005,117.46,97323300
5/6/2005,117.09,69603700
5/9/2005,117.82,43976700
5/10/2005,116.6,75034400
5/11/2005,117.24,92041300
5/12/2005,115.95,95574400
5/13/2005,115.72,85442700
5/16/2005,116.8,49351500
5/17/2005,117.58,61417200
5/18/2005,118.79,78053800
5/19/2005,119.29,62850100
5/20/2005,119.12,46424800
5/23/2005,119.78,51294200
5/24/2005,119.5,50999500
5/25/2005,119.41,48483800
5/26/2005,120.05,43558900
5/27/2005,120.25,24641600
5/31/2005,119.48,44931300
6/1/2005,120.5,69884800
6/2/2005,120.76,40485200
6/3/2005,120.15,61053700
6/6/2005,120.04,36332000
6/7/2005,120.13,66691800
6/8/2005,119.91,50023400
6/9/2005,120.48,57167700
6/10/2005,120.2,36504400
6/13/2005,120.58,49503300
6/14/2005,120.86,34001600
6/15/2005,121.09,53891700
6/16/2005,121.4,46664300
6/17/2005,121.36,53756800
6/20/2005,121.4,42236500
6/21/2005,121.47,40060700
6/22/2005,121.57,46684100
6/23/2005,119.86,62818500
6/24/2005,118.98,59190900
6/27/2005,119.15,51164200
6/28/2005,120.15,42617300
6/29/2005,119.83,43059500
6/30/2005,119.18,62303700
7/1/2005,119.53,49786600
7/5/2005,120.49,51552100
7/6/2005,119.48,54070500
7/7/2005,119.95,103268900
7/8/2005,121.32,64550900
7/11/2005,121.94,49772400
7/12/2005,122.26,52169900
7/13/2005,122.43,41297700
7/14/2005,122.91,64776100
7/15/2005,122.84,56138000
7/18/2005,122.35,56857200
7/19/2005,123.02,59514500
7/20/2005,123.44,69608800
7/21/2005,122.72,100793200
7/22/2005,123.54,55934700
7/25/2005,123.19,57598900
7/26/2005,123.34,42852600
7/27/2005,123.79,45263500
7/28/2005,124.57,48448900
7/29/2005,123.74,62448200
8/1/2005,123.65,42941100
8/2/2005,124.39,46243800
8/3/2005,124.72,37199000
8/4/2005,123.72,51044800
8/5/2005,122.88,53712900
8/8/2005,122.65,48241900
8/9/2005,123.39,47524300
8/10/2005,123.33,73118700
8/11/2005,123.82,58888000
8/12/2005,123.06,54814600
8/15/2005,123.82,36229300
8/16/2005,122.21,72272600
8/17/2005,122.2,62513800
8/18/2005,122.19,53546300
8/19/2005,122.47,39955800
8/22/2005,122.47,69950100
8/23/2005,122.24,56763000
8/24/2005,121.15,79139600
8/25/2005,121.59,35647400
8/26/2005,120.76,61962500
8/29/2005,121.69,56204000
8/30/2005,121.05,74325000
8/31/2005,122.58,103020300
9/1/2005,122.49,74583200
9/2/2005,122.27,47658500
9/6/2005,123.7,57258600
9/7/2005,123.91,41772100
9/8/2005,123.5,39074300
9/9/2005,124.6,44113400
9/12/2005,124.35,33029700
9/13/2005,123.66,58479400
9/14/2005,123.21,55196700
9/15/2005,123.15,73656500
9/16/2005,123.5,75436000
9/19/2005,123.09,53376100
9/20/2005,122.05,85005000
9/21/2005,120.91,94516500
9/22/2005,121.34,84605100
9/23/2005,121.44,59369900
9/26/2005,121.58,70426300
9/27/2005,121.55,66156600
9/28/2005,121.67,58709400
9/29/2005,122.66,66646800
9/30/2005,123.04,47827600
10/3/2005,122.6,51017300
10/4/2005,121.22,60784700
10/5/2005,119.63,106066000
10/6/2005,119.2,141217400
10/7/2005,119.61,75664400
10/10/2005,118.6,52680400
10/11/2005,118.43,75645600
10/12/2005,117.5,100525800
10/13/2005,117.43,99076100
10/14/2005,118.67,88659200
10/17/2005,119.11,68972800
10/18/2005,117.82,75020400
10/19/2005,119.78,116577100
10/20/2005,117.67,132117600
10/21/2005,118.13,96580800
10/24/2005,119.96,72380800
10/25/2005,119.72,77057500
10/26/2005,119.37,82697900
10/27/2005,118.1,68294600
10/28/2005,119.8,72959900
10/31/2005,120.13,80153200
11/1/2005,120.49,66996400
11/2/2005,121.75,74690900
11/3/2005,122.27,84904100
11/4/2005,122.11,59156400
11/7/2005,122.23,46765900
11/8/2005,122.23,42157200
11/9/2005,122.39,57675900
11/10/2005,123.34,79148200
11/11/2005,123.76,34867900
11/14/2005,123.69,45095400
11/15/2005,123.24,69593000
11/16/2005,123.49,51134500
11/17/2005,124.64,55720000
11/18/2005,125.13,72438800
11/21/2005,125.76,50024600
11/22/2005,126.3,66439900
11/23/2005,127.03,50856800
11/25/2005,127.13,15270000
11/28/2005,126.23,54515700
11/29/2005,126.09,51814300
11/30/2005,125.41,56078900
12/1/2005,126.69,65525600
12/2/2005,126.85,46724700
12/5/2005,126.58,59368100
12/6/2005,126.82,57943900
12/7/2005,126.08,66829700
12/8/2005,126,62609100
12/9/2005,126.33,50747700
12/12/2005,126.45,48394200
12/13/2005,127.31,88657500
12/14/2005,127.81,64376600
12/15/2005,127.44,55909700
12/16/2005,126.36,46239200
12/19/2005,125.71,48820900
12/20/2005,125.83,46605200
12/21/2005,126.03,51806900
12/22/2005,126.69,32250600
12/23/2005,126.76,27977300
12/27/2005,125.47,44504900
12/28/2005,125.75,30764800
12/29/2005,125.19,33035000
12/30/2005,124.51,44646500
1/3/2006,126.7,73398800
1/4/2006,127.3,52244900
1/5/2006,127.38,47314500
1/6/2006,128.44,62894200
1/9/2006,128.77,43536800
1/10/2006,128.9,44965400
1/11/2006,129.31,49608100
1/12/2006,128.8,40525300
1/13/2006,128.68,44864900
1/17/2006,128.33,52188600
1/18/2006,127.82,75147100
1/19/2006,128.31,78077700
1/20/2006,125.97,115316800
1/23/2006,126.42,67103700
1/24/2006,126.55,53016400
1/25/2006,126.66,87798900
1/26/2006,127.36,71370600
1/27/2006,128.54,65794700
1/30/2006,128.44,33715200
1/31/2006,127.5,73151200
2/1/2006,128.39,63565400
2/2/2006,126.9,83628600
2/3/2006,126.27,86044200
2/6/2006,126.6,45515500
2/7/2006,125.48,71230800
2/8/2006,126.62,59427600
2/9/2006,126.41,62025800
2/10/2006,126.64,64509900
2/13/2006,126.41,52318300
2/14/2006,127.75,90995300
2/15/2006,128.2,85473500
2/16/2006,129.16,61035500
2/17/2006,128.81,40345900
2/21/2006,128.49,46462000
2/22/2006,129.27,42340200
2/23/2006,129.08,43455000
2/24/2006,129.41,36784600
2/27/2006,129.46,35926100
2/28/2006,128.23,74402500
3/1/2006,129.37,48667800
3/2/2006,129.36,60650900
3/3/2006,128.76,73430800
3/6/2006,128.17,57479400
3/7/2006,127.97,61788300
3/8/2006,128.24,66726800
3/9/2006,127.38,56584000
3/10/2006,128.59,60493800
3/13/2006,128.83,45736600
3/14/2006,130.18,69883500
3/15/2006,130.76,53416400
3/16/2006,131.03,67086500
3/17/2006,130.62,47288300
3/20/2006,130.41,45557500
3/21/2006,129.59,87415500
3/22/2006,130.38,51612200
3/23/2006,130.11,46844700
3/24/2006,130.21,43215700
3/27/2006,130.02,32529400
3/28/2006,129.22,82089000
3/29/2006,130.03,61537200
3/30/2006,129.8,70573800
3/31/2006,129.83,62925700
4/3/2006,129.73,61631500
4/4/2006,130.56,54811800
4/5/2006,131.01,50612000
4/6/2006,130.87,57911600
4/7/2006,129.54,80189200
4/10/2006,129.74,41542100
4/11/2006,128.64,72806700
4/12/2006,128.88,43052600
4/13/2006,128.71,51077200
4/17/2006,128.66,64172400
4/18/2006,130.7,92684300
4/19/2006,130.95,87275600
4/20/2006,131.13,86024100
4/21/2006,131.15,72359600
4/24/2006,130.91,52548400
4/25/2006,130.37,84361300
4/26/2006,130.4,67267600
4/27/2006,131.03,124607600
4/28/2006,131.47,55855100
5/1/2006,130.4,65021100
5/2/2006,131.38,49091700
5/3/2006,130.89,60825000
5/4/2006,131.36,42937300
5/5/2006,132.52,62593300
5/8/2006,132.36,30018100
5/9/2006,132.62,29866200
5/10/2006,132.55,64413900
5/11/2006,130.95,80659000
5/12/2006,129.24,91736300
5/15/2006,129.5,84049100
5/16/2006,129.31,62137600
5/17/2006,126.85,144789500
5/18/2006,126.21,87937900
5/19/2006,127.1,124345600
5/22/2006,126.13,110880900
5/23/2006,125.17,92006500
5/24/2006,126.17,168405000
5/25/2006,127.73,78992600
5/26/2006,128.38,62991900
5/30/2006,126.1,72448000
5/31/2006,127.51,86934700
6/1/2006,128.73,73737200
6/2/2006,129,91704600
6/5/2006,127.12,86144500
6/6/2006,126.81,130881900
6/7/2006,125.86,108718000
6/8/2006,125.75,204972100
6/9/2006,125.35,94977600
6/12/2006,123.99,95887100
6/13/2006,122.55,185702000
6/14/2006,123.5,163668600
6/15/2006,126.12,134463400
6/16/2006,124.65,94267500
6/19/2006,123.67,95823700
6/20/2006,124.09,65524400
6/21/2006,125.01,75044400
6/22/2006,124.46,74997100
6/23/2006,124.44,54112500
6/26/2006,124.99,37906000
6/27/2006,123.91,69834200
6/28/2006,124.75,62371200
6/29/2006,127.27,110698800
6/30/2006,127.23,54230200
7/3/2006,127.8,23936200
7/5/2006,127.07,69654000
7/6/2006,127.44,51290700
7/7/2006,126.61,81628500
7/10/2006,126.85,60964100
7/11/2006,127.41,73640800
7/12/2006,126.05,82562100
7/13/2006,124,102622000
7/14/2006,123.52,103243200
7/17/2006,123.34,81290500
7/18/2006,123.97,123706800
7/19/2006,125.69,134401100
7/20/2006,124.83,112344300
7/21/2006,123.95,101726800
7/24/2006,126.21,92892700
7/25/2006,126.66,95528100
7/26/2006,126.83,84532200
7/27/2006,126.71,87261200
7/28/2006,127.98,82138900
7/31/2006,127.85,49593100
8/1/2006,127.22,65225600
8/2/2006,128.08,64792900
8/3/2006,128.42,63737500
8/4/2006,128.2,96298400
8/7/2006,127.95,45434700
8/8/2006,127.41,90901300
8/9/2006,126.98,78918100
8/10/2006,127.37,69325900
8/11/2006,127.01,47490500
8/14/2006,127.11,58044500
8/15/2006,128.63,68165900
8/16/2006,129.79,71760000
8/17/2006,130.03,71065800
8/18/2006,130.69,58290000
8/21/2006,130.13,42134200
8/22/2006,130.12,60850500
8/23/2006,129.76,66625800
8/24/2006,129.65,57983500
8/25/2006,129.81,41757900
8/28/2006,130.43,52681500
8/29/2006,130.58,61817800
8/30/2006,130.66,50056400
8/31/2006,130.64,38585400
9/1/2006,131.42,48801600
9/5/2006,131.67,52350500
9/6/2006,130.51,53797100
9/7/2006,129.91,86302600
9/8/2006,130.28,45107700
9/11/2006,130.41,68500000
9/12/2006,131.69,69899500
9/13/2006,132.22,62931800
9/14/2006,132.23,57821300
9/15/2006,131.96,76716600
9/18/2006,132.14,64178000
9/19/2006,131.81,92108400
9/20/2006,132.51,75213400
9/21/2006,131.87,88947500
9/22/2006,131.47,65969200
9/25/2006,132.48,92299100
9/26/2006,133.58,74019600
9/27/2006,133.74,82434300
9/28/2006,133.69,58603600
9/29/2006,133.58,47994200
10/2/2006,133.08,52445500
10/3/2006,133.36,73112800
10/4/2006,134.92,80897100
10/5/2006,135.18,60642900
10/6/2006,135.01,65001800
10/9/2006,135.09,41177900
10/10/2006,135.27,56441400
10/11/2006,135.11,104079100
10/12/2006,136.28,59186600
10/13/2006,136.63,53945500
10/16/2006,136.84,42323200
10/17/2006,136.41,90787300
10/18/2006,136.59,87382100
10/19/2006,136.81,64084400
10/20/2006,136.84,48099700
10/23/2006,137.47,66237400
10/24/2006,137.88,53357300
10/25/2006,138.35,80754100
10/26/2006,138.78,66848900
10/27/2006,137.91,80240900
10/30/2006,137.81,49718100
10/31/2006,137.79,71298400
11/1/2006,136.86,83006800
11/2/2006,136.78,60703900
11/3/2006,136.54,71346400
11/6/2006,138.08,63314500
11/7/2006,138.61,63391700
11/8/2006,138.91,87521900
11/9/2006,138.18,95920200
11/10/2006,138.24,48992000
11/13/2006,138.58,59414600
11/14/2006,139.62,96722200
11/15/2006,140.02,76522200
11/16/2006,140.38,76749000
11/17/2006,140.42,56358200
11/20/2006,140.5,69190900
11/21/2006,140.64,51373900
11/22/2006,140.92,45508800
11/24/2006,140.35,30998500
11/27/2006,138.42,84551400
11/28/2006,139.02,106671500
11/29/2006,140.47,91542100
11/30/2006,140.53,83999100
12/1/2006,140.22,126159100
12/4/2006,141.29,87816400
12/5/2006,141.9,73383600
12/6/2006,141.78,53327400
12/7/2006,141.16,62857400
12/8/2006,141.42,79625500
12/11/2006,141.83,39784100
12/12/2006,141.72,77461200
12/13/2006,141.87,55570000
12/14/2006,143.12,64780600
12/15/2006,142.34,70860200
12/18/2006,141.95,48957900
12/19/2006,142.22,65077800
12/20/2006,142.14,41473800
12/21/2006,141.62,48698800
12/22/2006,140.75,62074300
12/26/2006,141.58,32700100
12/27/2006,142.51,39736200
12/28/2006,142.21,37292100
12/29/2006,141.62,45468600
1/3/2007,141.37,94846800
1/4/2007,141.67,69638900
1/5/2007,140.54,76696700
1/8/2007,141.19,71676000
1/9/2007,141.07,75730400
1/10/2007,141.54,72484100
1/11/2007,142.16,55533200
1/12/2007,143.24,57641900
1/16/2007,142.96,44990100
1/17/2007,143.02,51598500
1/18/2007,142.54,68263800
1/19/2007,142.82,56983900
1/22/2007,142.38,60263300
1/23/2007,142.8,54091000
1/24/2007,143.95,56469800
1/25/2007,142.26,74967600
1/26/2007,142.16,74588300
1/29/2007,142.05,66216700
1/30/2007,142.79,70424100
1/31/2007,143.75,91905000
2/1/2007,144.61,69317300
2/2/2007,144.81,49607700
2/5/2007,144.85,45751400
2/6/2007,144.89,57084900
2/7/2007,145.21,55695600
2/8/2007,145.02,70648000
2/9/2007,143.94,79086500
2/12/2007,143.45,65663228
2/13/2007,144.66,64113480
2/14/2007,145.61,66062345
2/15/2007,145.8,38727300
2/16/2007,145.73,39843500
2/20/2007,146.04,56924500
2/21/2007,145.98,63994800
2/22/2007,145.87,79081900
2/23/2007,145.3,71988900
2/26/2007,145.17,70096062
2/27/2007,139.5,274953900
2/28/2007,140.93,177574000
3/1/2007,140.51,212853496
3/2/2007,138.67,162612800
3/5/2007,137.35,144649801
3/6/2007,139.7,143447200
3/7/2007,139.56,115253500
3/8/2007,140.74,117903266
3/9/2007,140.78,107768800
3/12/2007,140.99,80384200
3/13/2007,138.25,190605200
3/14/2007,139.28,231853800
3/15/2007,139.47,132435812
3/16/2007,138.53,122073808
3/19/2007,140.2,96219354
3/20/2007,140.97,83364744
3/21/2007,143.29,153436549
3/22/2007,143.18,119002202
3/23/2007,143.39,74431674
3/26/2007,143.2,113814330
3/27/2007,142.86,100592590
3/28/2007,141.82,152974787
3/29/2007,141.97,139505747
3/30/2007,142,128208880
4/2/2007,142.16,79454680
4/3/2007,143.69,82515208
4/4/2007,143.85,64019623
4/5/2007,144.24,46871640
4/9/2007,144.44,51153140
4/10/2007,144.61,56641366
4/11/2007,144.02,106555131
4/12/2007,144.66,116464748
4/13/2007,145.32,85181640
4/16/2007,146.7,83212818
4/17/2007,147.09,108445673
4/18/2007,147.27,88354163
4/19/2007,147.23,103366536
4/20/2007,148.62,124129435
4/23/2007,148.06,77586137
4/24/2007,148.12,114476697
4/25/2007,149.48,109171934
4/26/2007,149.65,88758255
4/27/2007,149.53,108197354
4/30/2007,148.29,101022774
5/1/2007,148.67,134447334
5/2/2007,149.54,87183213
5/3/2007,150.35,87865741
5/4/2007,150.92,96424729
5/7/2007,150.95,63691549
5/8/2007,150.75,81538936
5/9/2007,151.16,102950775
5/10/2007,149.58,153702478
5/11/2007,150.86,113415741
